Session_ID,Event_ID,Event_Size,Original_Time,Assigned_Time,Assigned_Room,Assigned_Campus,Assigned_Capacity,Penalty,Status
E:ITK4VI6FJR_W18,E:ITK4VI6FJR,18.0,Thursday 12:00,Thursday 12:00,0201_02_2.06,Central,18,0.0,Scheduled
E:4NYCKRYM23_W18,E:4NYCKRYM23,18.0,Thursday 13:00,Thursday 13:00,0103_01_1.B10,Central,20,2.0,Scheduled
E:HXRV5KUHNY_W27,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0201_02_2.06,Central,18,0.0,Scheduled
E:HXRV5KUHNY_W28,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0113_00_G.204,Central,20,2.0,Scheduled
E:HXRV5KUHNY_W29,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0113_01_1.425,Central,260,242.0,Scheduled
E:HXRV5KUHNY_W30,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0113_00_G.204,Central,20,2.0,Scheduled
E:HXRV5KUHNY_W31,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0227_02_2.54,Central,18,0.0,Scheduled
E:HXRV5KUHNY_W32,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:HXRV5KUHNY_W33,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:HXRV5KUHNY_W34,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:HXRV5KUHNY_W35,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:PL8HUUU9VA_W15,E:PL8HUUU9VA,18.0,Thursday 12:00,Thursday 12:00,0201_02_2.06,Central,18,0.0,Scheduled
E:PL8HUUU9VA_W16,E:PL8HUUU9VA,18.0,Thursday 12:00,Thursday 12:00,0201_02_2.06,Central,18,0.0,Scheduled
E:HXRV5KUHNY_W26,E:HXRV5KUHNY,18.0,Wednesday 11:00,Wednesday 11:00,0228_07_7.01,Central,18,0.0,Scheduled
E:PL8HUUU9VA_W17,E:PL8HUUU9VA,18.0,Thursday 12:00,Thursday 12:00,0201_02_2.06,Central,18,0.0,Scheduled
E:PL8HUUU9VA_W19,E:PL8HUUU9VA,18.0,Thursday 12:00,Thursday 12:00,0201_02_2.06,Central,18,0.0,Scheduled
E:PL8HUUU9VA_W13,E:PL8HUUU9VA,18.0,Thursday 12:00,Thursday 12:00,0201_02_2.06,Central,18,0.0,Scheduled
E:8LM5YVGRPZ_W9,E:8LM5YVGRPZ,18.0,Thursday 11:00,Thursday 11:00,0227_03_3.03,Central,18,0.0,Scheduled
E:8LM5YVGRPZ_W10,E:8LM5YVGRPZ,18.0,Thursday 11:00,Monday 09:00,0228_11_11.06,Central,18,1000.0,Scheduled
E:8LM5YVGRPZ_W11,E:8LM5YVGRPZ,18.0,Thursday 11:00,Monday 09:00,0228_11_11.06,Central,18,1000.0,Scheduled
E:8LM5YVGRPZ_W12,E:8LM5YVGRPZ,18.0,Thursday 11:00,Monday 09:00,0228_11_11.06,Central,18,1000.0,Scheduled
E:8LM5YVGRPZ_W13,E:8LM5YVGRPZ,18.0,Thursday 11:00,Monday 09:00,0228_11_11.06,Central,18,1000.0,Scheduled
E:8LM5YVGRPZ_W14,E:8LM5YVGRPZ,18.0,Thursday 11:00,Thursday 11:00,0227_00_G.05,Central,44,26.0,Scheduled
E:8LM5YVGRPZ_W15,E:8LM5YVGRPZ,18.0,Thursday 11:00,Monday 09:00,0227_02_2.03,Central,18,1000.0,Scheduled
E:JTLUUTCOHU_W10,E:JTLUUTCOHU,18.0,Wednesday 11:00,Wednesday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:4S42CUHBCK_W26,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:PL8HUUU9VA_W10,E:PL8HUUU9VA,18.0,Thursday 12:00,Thursday 12:00,0201_02_2.06,Central,18,0.0,Scheduled
E:PL8HUUU9VA_W11,E:PL8HUUU9VA,18.0,Thursday 12:00,Thursday 12:00,0201_02_2.06,Central,18,0.0,Scheduled
E:PL8HUUU9VA_W12,E:PL8HUUU9VA,18.0,Thursday 12:00,Thursday 12:00,0201_02_2.06,Central,18,0.0,Scheduled
E:JTLUUTCOHU_W19,E:JTLUUTCOHU,18.0,Wednesday 11:00,Wednesday 11:00,0001_01_1.265,Central,22,4.0,Scheduled
E:WPF1AQYBEZ_W16,E:WPF1AQYBEZ,18.0,Thursday 10:00,Thursday 10:00,0103_01_1.B04,Central,20,2.0,Scheduled
E:WPF1AQYBEZ_W17,E:WPF1AQYBEZ,18.0,Thursday 10:00,Thursday 10:00,0313_00_G.10,Central,36,18.0,Scheduled
E:WPF1AQYBEZ_W18,E:WPF1AQYBEZ,18.0,Thursday 10:00,Thursday 10:00,0103_01_1.B10,Central,20,2.0,Scheduled
E:WPF1AQYBEZ_W19,E:WPF1AQYBEZ,18.0,Thursday 10:00,Thursday 10:00,0001_01_1.265,Central,22,4.0,Scheduled
E:31T1YIU9U6_W16,E:31T1YIU9U6,18.0,Thursday 11:00,Monday 09:00,0227_03_3.54,Central,18,1000.0,Scheduled
E:31T1YIU9U6_W17,E:31T1YIU9U6,18.0,Thursday 11:00,Monday 09:00,0227_03_3.54,Central,18,1000.0,Scheduled
E:31T1YIU9U6_W18,E:31T1YIU9U6,18.0,Thursday 11:00,Monday 09:00,0201_02_2.06,Central,18,1000.0,Scheduled
E:31T1YIU9U6_W19,E:31T1YIU9U6,18.0,Thursday 11:00,Thursday 11:00,0201_02_2.05,Central,24,6.0,Scheduled
E:JCEAWSOY7D_W9,E:JCEAWSOY7D,18.0,Thursday 11:00,Thursday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:JCEAWSOY7D_W10,E:JCEAWSOY7D,18.0,Thursday 11:00,Monday 09:00,0227_03_3.54,Central,18,1000.0,Scheduled
E:JCEAWSOY7D_W11,E:JCEAWSOY7D,18.0,Thursday 11:00,Monday 09:00,0227_03_3.54,Central,18,1000.0,Scheduled
E:PL8HUUU9VA_W9,E:PL8HUUU9VA,18.0,Thursday 12:00,Thursday 12:00,0227_02_2.03,Central,18,0.0,Scheduled
E:4S42CUHBCK_W27,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:4S42CUHBCK_W28,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:4S42CUHBCK_W29,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0228_11_11.06,Central,18,0.0,Scheduled
E:4S42CUHBCK_W30,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0228_-1_LG.09,Central,96,78.0,Scheduled
E:4S42CUHBCK_W33,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0228_-1_LG.09,Central,96,78.0,Scheduled
E:4S42CUHBCK_W34,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0226_01_1.07,Central,48,30.0,Scheduled
E:4S42CUHBCK_W35,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0226_01_1.07,Central,48,30.0,Scheduled
E:4S42CUHBCK_W36,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0228_06_6.11,Central,24,6.0,Scheduled
E:4S42CUHBCK_W37,E:4S42CUHBCK,18.0,Thursday 11:00,Thursday 11:00,0201_02_2.06,Central,18,0.0,Scheduled
E:JCEAWSOY7D_W12,E:JCEAWSOY7D,18.0,Thursday 11:00,Monday 09:00,0227_03_3.54,Central,18,1000.0,Scheduled
E:JCEAWSOY7D_W13,E:JCEAWSOY7D,18.0,Thursday 11:00,Monday 09:00,0227_03_3.54,Central,18,1000.0,Scheduled
E:JCEAWSOY7D_W14,E:JCEAWSOY7D,18.0,Thursday 11:00,Thursday 11:00,0335_01_1.2,Central,44,26.0,Scheduled
E:JCEAWSOY7D_W15,E:JCEAWSOY7D,18.0,Thursday 11:00,Monday 09:00,0227_03_3.54,Central,18,1000.0,Scheduled
E:JCEAWSOY7D_W16,E:JCEAWSOY7D,18.0,Thursday 11:00,Monday 09:00,0201_02_2.06,Central,18,1000.0,Scheduled
E:JCEAWSOY7D_W17,E:JCEAWSOY7D,18.0,Thursday 11:00,Monday 09:00,0201_02_2.06,Central,18,1000.0,Scheduled
E:JCEAWSOY7D_W18,E:JCEAWSOY7D,18.0,Thursday 11:00,Monday 09:00,0003_00_G.03,Central,18,1000.0,Scheduled
E:JCEAWSOY7D_W19,E:JCEAWSOY7D,18.0,Thursday 11:00,Thursday 11:00,0110_02_2.01,Central,25,7.0,Scheduled
E:1RSF8OC9PS_W18,E:1RSF8OC9PS,18.0,Tuesday 10:00,Tuesday 10:00,0201_02_2.07,Central,20,2.0,Scheduled
E:1RSF8OC9PS_W19,E:1RSF8OC9PS,18.0,Tuesday 10:00,Tuesday 10:00,0113_00_G.204,Central,20,2.0,Scheduled
E:1RSF8OC9PS_W9,E:1RSF8OC9PS,18.0,Tuesday 10:00,Tuesday 10:00,0227_02_2.54,Central,18,0.0,Scheduled
E:1RSF8OC9PS_W10,E:1RSF8OC9PS,18.0,Tuesday 10:00,Tuesday 10:00,0003_00_G.03,Central,18,0.0,Scheduled
E:1RSF8OC9PS_W11,E:1RSF8OC9PS,18.0,Tuesday 10:00,Monday 09:00,0201_02_2.06,Central,18,1000.0,Scheduled
E:1RSF8OC9PS_W12,E:1RSF8OC9PS,18.0,Tuesday 10:00,Monday 09:00,0201_02_2.06,Central,18,1000.0,Scheduled
E:1RSF8OC9PS_W13,E:1RSF8OC9PS,18.0,Tuesday 10:00,Monday 09:00,0201_02_2.06,Central,18,1000.0,Scheduled
E:1RSF8OC9PS_W14,E:1RSF8OC9PS,18.0,Tuesday 10:00,Tuesday 10:00,0227_02_2.54,Central,18,0.0,Scheduled
E:1RSF8OC9PS_W15,E:1RSF8OC9PS,18.0,Tuesday 10:00,Monday 09:00,0201_02_2.06,Central,18,1000.0,Scheduled
E:1RSF8OC9PS_W16,E:1RSF8OC9PS,18.0,Tuesday 10:00,Monday 09:00,0003_00_G.03,Central,18,1000.0,Scheduled
E:1RSF8OC9PS_W17,E:1RSF8OC9PS,18.0,Tuesday 10:00,Tuesday 10:00,0113_00_G.204,Central,20,2.0,Scheduled
E:W52NVNDAD2_W18,E:W52NVNDAD2,18.0,Thursday 10:00,Thursday 10:00,0103_01_1.B19,Central,20,2.0,Scheduled
E:FQSS11POWG_W15,E:FQSS11POWG,17.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:6NV462D19G-000002_W31,E:6NV462D19G-000002,17.0,Friday 10:00,Friday 10:00,0335_00_G.12,Central,17,0.0,Scheduled
E:6NV462D19G-00001_W31,E:6NV462D19G-00001,17.0,Friday 13:30,Friday 13:30,0227_02_2.54,Central,18,1.0,Scheduled
E:FQSS11POWG_W16,E:FQSS11POWG,17.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:FQSS11POWG_W17,E:FQSS11POWG,17.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:FQSS11POWG_W18,E:FQSS11POWG,17.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:2NW35LFQYI_W14,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:2NW35LFQYI_W15,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:2NW35LFQYI_W16,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:2NW35LFQYI_W17,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:2NW35LFQYI_W18,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:2NW35LFQYI_W9,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:2NW35LFQYI_W10,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0214_01_1.10,Central,18,1.0,Scheduled
E:MHGU44722I_W9,E:MHGU44722I,17.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:MHGU44722I_W10,E:MHGU44722I,17.0,Wednesday 13:00,Wednesday 13:00,0228_11_11.06,Central,18,1.0,Scheduled
E:MHGU44722I_W11,E:MHGU44722I,17.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:EMPL8WLCGF_W9,E:EMPL8WLCGF,17.0,Thursday 11:00,Thursday 11:00,0335_00_G.12,Central,17,0.0,Scheduled
E:EMPL8WLCGF_W10,E:EMPL8WLCGF,17.0,Thursday 11:00,Thursday 11:00,0228_11_11.06,Central,18,1.0,Scheduled
E:EMPL8WLCGF_W11,E:EMPL8WLCGF,17.0,Thursday 11:00,Thursday 11:00,0228_11_11.06,Central,18,1.0,Scheduled
E:EK19EP2EH8_W9,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0228_11_11.06,Central,18,1.0,Scheduled
E:EK19EP2EH8_W10,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0201_02_2.07,Central,20,3.0,Scheduled
E:EK19EP2EH8_W11,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0228_11_11.06,Central,18,1.0,Scheduled
E:EK19EP2EH8_W12,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0228_11_11.06,Central,18,1.0,Scheduled
E:EK19EP2EH8_W13,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0201_02_2.07,Central,20,3.0,Scheduled
E:EK19EP2EH8_W14,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0335_00_G.12,Central,17,0.0,Scheduled
E:EK19EP2EH8_W17,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0228_11_11.06,Central,18,1.0,Scheduled
E:FQSS11POWG_W13,E:FQSS11POWG,17.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:5VDEA79Q2P-00001_W30,E:5VDEA79Q2P-00001,17.0,Tuesday 11:00,Monday 09:00,0227_02_2.39,Central,18,1001.0,Scheduled
E:FQSS11POWG_W12,E:FQSS11POWG,17.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:E2CLATMOZJ_W18,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:ZVRD2SRODB_W14,E:ZVRD2SRODB,17.0,Wednesday 11:00,Wednesday 11:00,0335_00_G.12,Central,17,0.0,Scheduled
E:ZVRD2SRODB_W15,E:ZVRD2SRODB,17.0,Wednesday 11:00,Wednesday 11:00,0311_02_2.13,Central,80,63.0,Scheduled
E:ZVRD2SRODB_W16,E:ZVRD2SRODB,17.0,Wednesday 11:00,Wednesday 11:00,0228_-1_LG.06,Central,35,18.0,Scheduled
E:ZVRD2SRODB_W17,E:ZVRD2SRODB,17.0,Wednesday 11:00,Wednesday 11:00,0131_04_4.07,Central,110,93.0,Scheduled
E:ZVRD2SRODB_W18,E:ZVRD2SRODB,17.0,Wednesday 11:00,Monday 09:00,0335_00_G.12,Central,17,1000.0,Scheduled
E:Q4FNJO2CZE_W12,E:Q4FNJO2CZE,17.0,Thursday 11:00,Thursday 11:00,0228_11_11.06,Central,18,1.0,Scheduled
E:EK19EP2EH8_W15,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0228_11_11.06,Central,18,1.0,Scheduled
E:EK19EP2EH8_W16,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0214_00_G.22,Central,18,1.0,Scheduled
E:ZVRD2SRODB_W9,E:ZVRD2SRODB,17.0,Wednesday 11:00,Wednesday 11:00,0335_00_G.12,Central,17,0.0,Scheduled
E:ZVRD2SRODB_W10,E:ZVRD2SRODB,17.0,Wednesday 11:00,Wednesday 11:00,0228_-1_LG.10,Central,36,19.0,Scheduled
E:ZVRD2SRODB_W11,E:ZVRD2SRODB,17.0,Wednesday 11:00,Wednesday 11:00,0228_11_11.06,Central,18,1.0,Scheduled
E:ZVRD2SRODB_W12,E:ZVRD2SRODB,17.0,Wednesday 11:00,Wednesday 11:00,0226_-1_LG.14,Central,68,51.0,Scheduled
E:ZVRD2SRODB_W13,E:ZVRD2SRODB,17.0,Wednesday 11:00,Monday 09:00,0003_00_G.03,Central,18,1001.0,Scheduled
E:E2CLATMOZJ_W10,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:E2CLATMOZJ_W11,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:E2CLATMOZJ_W12,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:E2CLATMOZJ_W13,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:E2CLATMOZJ_W14,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:E2CLATMOZJ_W15,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:E2CLATMOZJ_W16,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:DYVMPA93OS-00001_W15,E:DYVMPA93OS-00001,17.0,Tuesday 13:00,Tuesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:5VDEA79Q2P-00001_W29,E:5VDEA79Q2P-00001,17.0,Tuesday 11:00,Monday 09:00,0335_00_G.12,Central,17,1000.0,Scheduled
E:5VDEA79Q2P-00001_W28,E:5VDEA79Q2P-00001,17.0,Tuesday 11:00,Monday 09:00,0227_03_3.39,Central,18,1001.0,Scheduled
E:2NW35LFQYI_W13,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:2NW35LFQYI_W12,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:8YMPSDD24K_W18,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0001_01_1.265,Central,22,5.0,Scheduled
E:8YMPSDD24K_W17,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0300_00_NG.01,Central,36,19.0,Scheduled
E:8YMPSDD24K_W16,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0113_00_G.204,Central,20,3.0,Scheduled
E:E2CLATMOZJ_W17,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:8YMPSDD24K_W15,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0201_02_2.11,Central,28,11.0,Scheduled
E:FQSS11POWG_W14,E:FQSS11POWG,17.0,Wednesday 13:00,Wednesday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:8YMPSDD24K_W14,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0335_00_G.12,Central,17,0.0,Scheduled
E:OJTILVQILG_W18,E:OJTILVQILG,17.0,Thursday 11:00,Monday 09:00,0003_01_1.04,Central,19,1002.0,Scheduled
E:E2CLATMOZJ_W9,E:E2CLATMOZJ,17.0,Thursday 13:00,Thursday 13:00,0335_00_G.12,Central,17,0.0,Scheduled
E:T58IAI9YXZ_W17,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:T58IAI9YXZ_W18,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0201_02_2.06,Central,18,1.0,Scheduled
E:VT4TWS8WUN_W14,E:VT4TWS8WUN,17.0,Thursday 11:00,Thursday 11:00,0227_03_3.03,Central,18,1.0,Scheduled
E:OJTILVQILG_W17,E:OJTILVQILG,17.0,Thursday 11:00,Monday 09:00,0003_00_G.03,Central,18,1001.0,Scheduled
E:OJTILVQILG_W16,E:OJTILVQILG,17.0,Thursday 11:00,Thursday 11:00,0113_00_G.204,Central,20,3.0,Scheduled
E:OJTILVQILG_W15,E:OJTILVQILG,17.0,Thursday 11:00,Monday 09:00,0003_00_G.03,Central,18,1001.0,Scheduled
E:OJTILVQILG_W13,E:OJTILVQILG,17.0,Thursday 11:00,Thursday 11:00,0228_11_11.06,Central,18,1.0,Scheduled
E:8YMPSDD24K_W13,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0103_03_3.D02,Central,40,23.0,Scheduled
E:8YMPSDD24K_W12,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0001_01_1.265,Central,22,5.0,Scheduled
E:8YMPSDD24K_W11,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0112_00_G.01,Central,55,38.0,Scheduled
E:T58IAI9YXZ_W13,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:T58IAI9YXZ_W14,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:8YMPSDD24K_W10,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0001_01_1.265,Central,22,5.0,Scheduled
E:VZZVBDQ3EC_W27,E:VZZVBDQ3EC,17.0,Monday 10:00,Monday 10:00,0335_00_G.12,Central,17,0.0,Scheduled
E:VZZVBDQ3EC-00001_W27,E:VZZVBDQ3EC-00001,17.0,Tuesday 10:00,Monday 09:00,0227_03_3.39,Central,18,1001.0,Scheduled
E:T58IAI9YXZ_W15,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:T58IAI9YXZ_W16,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0201_02_2.06,Central,18,1.0,Scheduled
E:VZZVBDQ3EC-00002_W27,E:VZZVBDQ3EC-00002,17.0,Wednesday 10:00,Monday 09:00,0003_01_1.04,Central,19,1002.0,Scheduled
E:T58IAI9YXZ_W9,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:T58IAI9YXZ_W10,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:T58IAI9YXZ_W11,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:T58IAI9YXZ_W12,E:T58IAI9YXZ,17.0,Thursday 14:00,Thursday 14:00,0201_02_2.06,Central,18,1.0,Scheduled
E:8YMPSDD24K_W9,E:8YMPSDD24K,17.0,Thursday 10:00,Thursday 10:00,0335_00_G.12,Central,17,0.0,Scheduled
E:2NW35LFQYI_W11,E:2NW35LFQYI,17.0,Wednesday 14:00,Wednesday 14:00,0335_00_G.12,Central,17,0.0,Scheduled
E:EK19EP2EH8_W18,E:EK19EP2EH8,17.0,Wednesday 10:00,Wednesday 10:00,0228_11_11.06,Central,18,1.0,Scheduled
E:ZII4RBQOYQ-00001_W15,E:ZII4RBQOYQ-00001,17.0,Tuesday 13:00,Monday 09:00,0003_01_1.04,Central,19,1002.0,Scheduled
E:77VOOL21VA_W14,E:77VOOL21VA,16.0,Wednesday 11:00,Wednesday 11:00,0103_01_1.B15,Central,16,0.0,Scheduled
E:77VOOL21VA_W15,E:77VOOL21VA,16.0,Wednesday 11:00,Wednesday 11:00,0103_01_1.B15,Central,16,0.0,Scheduled
E:77VOOL21VA_W16,E:77VOOL21VA,16.0,Wednesday 11:00,Wednesday 11:00,0103_01_1.B09,Central,16,0.0,Scheduled
E:QD8KRKPSRK_W19,E:QD8KRKPSRK,16.0,Tuesday 09:00,Tuesday 09:00,0311_04_4.09,Central,16,0.0,Scheduled
E:QD8KRKPSRK_W13,E:QD8KRKPSRK,16.0,Tuesday 09:00,Tuesday 09:00,0228_09_9.01,Central,16,0.0,Scheduled
E:QD8KRKPSRK_W14,E:QD8KRKPSRK,16.0,Tuesday 09:00,Tuesday 09:00,0228_09_9.01,Central,16,0.0,Scheduled
E:QD8KRKPSRK_W15,E:QD8KRKPSRK,16.0,Tuesday 09:00,Tuesday 09:00,0335_02_2.4,Central,16,0.0,Scheduled
E:QD8KRKPSRK_W16,E:QD8KRKPSRK,16.0,Tuesday 09:00,Tuesday 09:00,0228_09_9.01,Central,16,0.0,Scheduled
E:FLSGWP6P74_W30,E:FLSGWP6P74,16.0,Thursday 11:00,Thursday 11:00,0103_01_1.B09,Central,16,0.0,Scheduled
E:FLSGWP6P74_W31,E:FLSGWP6P74,16.0,Thursday 11:00,Thursday 11:00,0228_09_9.01,Central,16,0.0,Scheduled
E:FLSGWP6P74_W32,E:FLSGWP6P74,16.0,Thursday 11:00,Thursday 11:00,0335_01_1.4,Central,16,0.0,Scheduled
E:FLSGWP6P74_W33,E:FLSGWP6P74,16.0,Thursday 11:00,Thursday 11:00,0335_03_3.4,Central,16,0.0,Scheduled
E:8YN6KY46B1_W33,E:8YN6KY46B1,16.0,Tuesday 11:00,Tuesday 11:00,0335_03_3.4,Central,16,0.0,Scheduled
E:SI4W5CMBVP_W19,E:SI4W5CMBVP,16.0,Wednesday 09:00,Wednesday 09:00,0103_01_1.B09,Central,16,0.0,Scheduled
E:QD8KRKPSRK_W17,E:QD8KRKPSRK,16.0,Tuesday 09:00,Tuesday 09:00,0228_09_9.01,Central,16,0.0,Scheduled
E:QD8KRKPSRK_W18,E:QD8KRKPSRK,16.0,Tuesday 09:00,Tuesday 09:00,0228_09_9.01,Central,16,0.0,Scheduled
E:EXNHDYST3K_W11,E:EXNHDYST3K,16.0,Tuesday 09:00,Tuesday 09:00,0335_02_2.4,Central,16,0.0,Scheduled
E:EXNHDYST3K_W12,E:EXNHDYST3K,16.0,Tuesday 09:00,Tuesday 09:00,0228_09_9.01,Central,16,0.0,Scheduled
E:EXNHDYST3K_W13,E:EXNHDYST3K,16.0,Tuesday 09:00,Tuesday 09:00,0335_02_2.4,Central,16,0.0,Scheduled
E:EXNHDYST3K_W14,E:EXNHDYST3K,16.0,Tuesday 09:00,Tuesday 09:00,0103_01_1.B09,Central,16,0.0,Scheduled
E:EXNHDYST3K_W15,E:EXNHDYST3K,16.0,Tuesday 09:00,Tuesday 09:00,0311_04_4.09,Central,16,0.0,Scheduled
E:EXNHDYST3K_W16,E:EXNHDYST3K,16.0,Tuesday 09:00,Tuesday 09:00,0311_04_4.09,Central,16,0.0,Scheduled
E:EXNHDYST3K_W17,E:EXNHDYST3K,16.0,Tuesday 09:00,Tuesday 09:00,0311_04_4.09,Central,16,0.0,Scheduled
